id,example,Label
209,An unusual album with sounds that will transport you. I bought this CD primarily for Cecilia's version of Amazing Grace. It hits every fiber of your being and has to be one of the most beautiful renditions I've ever heard. Wayne Dyer can take the credit for raising awareness about Cecilia as he mentions her on one of his audio CDs.Other tracks include wolf howls and whale calls along with her own inimitable style of songs.,positive
210,"The features on the camera are great, it plays friendly with the computer, and so on ... but you can't take it with you and get an evening's worth of pictures. I bring along extra brand new batteries to restock it during shoots, but I never seem to have enough. It is amazing how fast it drains batteries -- it basically made us stop thinking of bringing it along with us for events.I used a cannon digital in the past and it was great, now I bought a replacement cannon for this battery sucker and it too is great. Unfortunately I can't return this HP camera because it is beyond 30 days, but hopefully you will benefit from the warning.",negative
211,"I kept waiting for this movie to get going... It never did. It was boring mixed with gratuitous, unnecessary sex scenes. Even the ending was horrible. I am much relieved I rented and didn't buy this terrible film.",negative
212,"I got these stars for my 18months old daughter. she was happy to see them but the dont glow much. they are very dim, infact very little. Its a disappointment for me but the baby is happy to see them during the day.",negative
213,"This is a good, simple bedside clock. It tells time accurately, is easy to read at night because of the large numerals (with adjustable brightness), has controls that are easy to use in the dark, and its basic alarm functions work fine. It is not intended to compete with fancy units like the Tivoli and Boston Acoustics units, but at this price it is a very sensible purchase.",positive
214,I had to buy this book when I saw how much my son Ivan(3)enjoyed it in Speech Therapy. This is a great book for any child. My son loves moving all the flaps to see who is next. I feel great everytime I hear him trying to sing the words with me. This book has really helped my son learn new words.,positive
215,"I gave this to my husband, and he tried it immediately on a bottle of white wine. It took over two hours before it said it was ready. But only the bottom was slightly chilled. We'll stick to ice in a ceramic chiller!",negative
216,"I am a computer pro, I own maybe a dozen USB flash drives. I have had occasional problems with drives, but never had a piece of junk like the Centon. It accepted a large file, but I was unable to read it. I tried to format the thing - no luck. I contacted what Centon laughingly calls their support service and just ran into road blocks. I know how to care for USB flash memory, so I know it was not my fault. This company makes cheap junk, avoid them at all costs!",negative
217,"Great movie, definitely has the Wes Craven vibe. Plenty of stuff to laugh at but still totally watchable. Star studded in a great 80's tv/ b-movie way. Soleil Moon Frye (Punky Brewster),Barret Oliver (D.A.R.Y.L.), Jason Presson (Explorers). Susan Lucci rules as the satanic country club chick. If cheesy 80's flicks are up your alley I totally recommend it.",positive
218,"I saw these films on TV years ago BEFORE the TV series! And I loved them, they are gentle,charming,funny feel good movies and filmed in my favorite Cornwall, what more could you ask?. I looked forward to the TV series but find that DR too abrasive, I prefer the original. I was lucky enough to find the films to buy from Australia a couple of years ago and watch them over and over again,I also completed the trilogy by buying 'Saving Grace' the film that introduced the Dr Martin Character.If you prefer the caustic DR then carry on, Martin Clunes is brilliant in both film and series, but you will be missing some beautiful films with a cast bursting with British talent including Pam Ferris as Lolita in 'legend of the Cloutie' Try them.",positive
219,"While I have found a couple of recipes in this cookbook that I enjoy, too many of them call for processed, preservative-laden ingredients. Any cookbook that calls for using cream-of-whatever condensed soup in a recipe is one to be avoided.",negative
220,"Having waited for ages for this book to be published I was mightily disappointed when it eventually arrived. I would accept that this subject is a huge area but this book doesn't even scratch the surface. Lets take for example the French infantry uniforms of the period - generally blue and given that the French are the main focus of the Napoleonic wars you might expect to see some pictures of infantry in Blue - not in this book.This could have been the one stop shop for uniform info, sadly there are better sources elsewhere just not inside one cover yet.",negative
221,"This last book was ""the big bang"", reading this book one could say is like going on your own incredible journey. The story is filled with so much change, the characters go through some amazing and unexpecting twists and turns. The pages are full of magic, the writing of the quest comes alive, each scenery and detail emblazned on the mind. You will worry,laugh, and maybe cry ( i know i did). Describing this book is like describing color or sound, you simply can not unless you see or hear it for yourself. This trilogy was wonderful, so wonderful that i read the second trilogy about Fitz "" the tawny man"". I know alot readers did that too, we just got so attached and could not let go -sniff,sniff-. Once again highly recommended",positive
222,Just not very good. Unlikeable characters which seems to be the norm - but also the plot is tried and true as in not very original. Acting is good I suppose - but for me that is a so what when the plot is really just like the untouchables but in Atlantic City.,negative
223,"Be very careful ordering this mount from Skybox. The Garmin mount is excellent, but there are serious problems at Skybox. First, they listed the product as available, when it was out of stock. Then when I phoned them to cancel my order, I only got voice mail. When I did finally speak to someone, it sounded like a home business operation. Skybox was also unresponsive on email.",negative
224,"If you're lookng for an inexpensive HDTV, stay away from this one. Spend the extra money and get a good TV.The sound on this is horrendous. I have a 10 year old CRT television with much better sound than this. Don't even bother with the stereo sound because it drowns out all the voices in movies.",negative
225,I had this TAPE 20 years ago and it is just as hard hitting and relevant now as ever. I will pass this down to my children in hopes of instilling some form of independence from the modern shackles of consumerism.,positive
226,"This dvd was given to me by my on again off again elderly sugar daddy in an attempt to reckindle the flame of our once simmering romance that had dwindled to a pathetic flicker. We are both huge icp fans and i have been a juggalo since graduating from beauty school and opening my own wreath boutique in the richmond bart station. I was somewhat disappointed that none of the insane clowns made an appearnace in the video, but I was delighted that they managed to maintain such a balls out homo erotic overtone to the film. I suppose I should tell all you juggalos out there that if you are stuck in a dead end relatioship with a jaded old queer who hasn't been to neiman marcus since three's company went off the air, this is the only way to spice up your romantic life. I truly think that the 78 minutes of magic contained in this dvd will allow you to feel like freddie mercury in a pair of leather pants.",positive
227,"I have mixed feelings about this cd. At times it seems like a little to much, but there are some real gems an this cd. Like, the sassy and dazzling cajun tune ""I Wear You're Love"", another upbeat song, ""Kiss This"" and no that is not the Aaron Tippin song, the beautiful song, ""I Don't Know Why"", and truely the best song on the album, a song Lisa wrote about her own experience with a cheating man, this is a very emotional song, ""I Didn't Want To Know"". The rest of the songs are not bad, they just aren't good, they're listenable but with the four songs I just mentioned, it's worth it. All in all it seems like Lisa is trying a little too hard and maybe she tried to cover too much ground on her first outing.",positive
228,Very graphic. Very upsetting. I did not get beyond ten pages. I don't read to be traumatized. I read for enjoyment. This was NOT even remotely enjoyable. Thank heavens I didn't spend any $$ on it. I'd be asking for a refund.,negative
229,"Love Will Ferrell and Zach G, but I expected more from this. The satire itself was pretty great, but I barely had a laugh out loud moment. I couldn't get into Zach's character at all. Kinda of an ""eh"" movie for me.",negative
230,"I have heard many compare LA's hippest trio to the famous Larry Goldings organ trio Back East. Though they do share some qualities, I think Anthony Wilson's trio stands by itself. Originality, creativity, swing-feel, repertoire, and ""outness,"" are all things that set Wilson's trio apart from Goldings'. This is not to say Goldings' trio does not do these things. Lord knows they do it as good, if not better than anyone, but the guys in Anthony's trio do the same things with their own spin. I also think Joe Bagg and Mark Ferber communicate to each other on their instruments as good as anyone in the business. This Groove Note release is a great example of some of the things this trio can do. As with most musicians, the experience is really felt when it is live! The same holds true for this amazing group, but their great sound is captured on this wonderful album. I thoroughly enjoyed it from front to back. I totally recommend buying it.",positive
231,Stop working after 3 months. Midland will fix it as long as I pay for shipping both ways. Therefore I purchased the First Alert one.,negative
232,"I purchased this pan to use for boiling pasta and cooking vegetables. I was attracted to the pour and strain feature which I had not seen in any other pan I researched. On the day I received the pan, I used it to boil pasta and to cook frozen spinach. The pour and strain feature was wonderful, and the lid of the pan allows you to choose between two sizes of drain holes. The only thing I don't like about the pan is that it takes a while for water to heat to boiling. Otherwise, it is a very attractive and functional product. I'll probably buy the two quart size as well.",positive
233,"Borland has now released JBuilder Enterprise version 8, making this product severly outdated and overpriced.",negative
234,This really helped my brother recovering from the antibiotic regime for diverticulitis. An excellent product that works as advertised.,positive
235,"Although the mud guards were of sturdy construction, they were listed as fitting my Buck Century which they absolutely did not.",negative
236,"I enjoyed this book and found it quite fascinating. However, it made me furious. I think it should be required reading for every high school student in the United States.Its' harsh reality points out the stupidity of racism. A man can love a woman, have five childrn with her, and yet, he is not allowed to marry her! To me, racism is the worst form of insecurity. The author did a good job but at times it was very confusing. She didn't put enough information about each woman. I had to keep going back to see who she was talking about.If you enjoyed this book, I think you would enjoy 'Sing Me A Bawdy Song.' It is written in the same way about an American family living from 1917 to 1945. The book is 70% true and you will find yourself laughing and crying. It is easy to read and all the reviews are begging for more.",positive
237,"Just like everyone else i was pleased with the amount of helpful info that the author was giving. At least that was my initial perception. Here's the real problem i have with the author: in his books he never mentions what companies or corporations he is/was involved. He keeps on preaching Real Estate, but if you do some research you find out that his true income comes from the books that he sells. The background check also states that the book is more fiction than anything else( so please dont give me the garbage of the TRUE STORY of rich dad and poor dad).",negative
238,If you are interested in old school rap do not buy this album. It doesn't even have any catchy beats. I advise you to leave this one alone.,negative
239,This is a great book for young children to learn how to count in Spanish and English. The rich colors used for the illustrations connect the words with the pictures. I enjoyed the style of the artwork from the illustrator from page to page.,positive
240,"rockell does copy some songs from other artist, but her style is original in itself and the remakes are good. there are about three real good songs on this track, however, the rest are mediocre.",positive
241,"Anthony Minghella directs this tale based on the best-selling book about wounded Civil War soldier Inman (Jude Law) making the long, treacherous journey to his home in Cold Mountain, N.C. Along the way, he thinks of his love, Ada (Nicole Kidman), who has fought for sanity and her father's farm's survival while Inman has been gone, even with a brave young drifter named Ruby (Renee Zellweger, in an Oscar-winning performance) there to lend a hand.",positive
242,"I bought two of these, one for each of my kids (1 and 3). Its perfect for my 3 year old, but I wish it was a little louder for my 1 year old. He's a bit more sensitive to noise. We travel alot, and it is super easy to pack.",positive
243,I purchased this backpack to carry my oil paints in to give my arms a rest. This light weight back pack is roomy - tough; takes a load of weight off this adult woman and the dots are excellent. Lots of compliments. My niece covets the dots - she will have to get her own. I highly recommend this product!,positive
244,"If you've never seen this movie, you must! It's a classic and everyone is great in their roles. The story is unique enough and it's pretty funny too.",positive
245,"The reviewer who thought this was too critical of Iran missed the nuance. This is a book that explains this complex country in an authoritative and extremely accessible way, written by an American journalist who has traveled there repeatedly for the last 20 years. Her empathy, perceptiveness and even affection are on vivid display. An NPR interviewer in Seattle called it a ""page-turner."" And so timely! It captures the intense drama that is playing out today in Iran--a battle between Islam and democracy--at a time when we still don't know the ending. But the best stuff is about women in Iran--the hair salons, aerobics studios, fashion design houses, kitchens, swimming pools. Written with great voice, and charm.",positive
246,"I expected more from one of my favorite lead singers. A couple songs are good, but it wasn't worth it buying the whole album. I think in her effort to transform into mainstream pop she watered everything down. The end result are songs that fail to generate any real emotion. Pass this one by.",negative
247,"It look like a old VHS tape the image was blurry. I felt so bad when my 60 year old dad call me from Puerto Rico and told me that he could not see the image that well, also talked to one of my brothers and he said the same. It was his christmas gift from me. Never again buying DVD's from the website.",negative
248,Pretty darn good. A good mix of history and fiction. Follows the movie well and leads into the next adventure. A good read if you like this genre.,positive
249,"Lasted 2 days before getting 'No Antenna' message. There were nocuts in the wire, it was properly installed according to the manual.Just up and died on me.",negative
250,"The only thing about this DVD that really bums me out, is that the interviews are in the middle of the songs. I think to be able to enjoy a live concert, the songs should not be interrupted by interviews and stuff that should be in the special features part of the DVD.I hope if they release another live DVD, the concert will be the main focus.",negative
251,"This is the best cd i have ever bought!!! (im listening to it right now! the best songs on this cd are some say, no reason, and there's no solution (aside from the popular pieces and we're all to blame. but this is the best cd i have ever bouught. the only thing i didn't like was how the songs weren't very long",positive
252,"Electrelane's Axes finally arrived. It's been out for a week, I can't figure out what the hold up was but I am so happy with it. It is noticably not as catchy as The Power Out, which, probably I will be the only person that misses that. I like catchy. Especially the way that one was catchy. With hooks so smart, if I were a fish I wouldn't mind losing my life to hooks like that. I would snap on. I would take the bait. They could reel me in.Axes is starker, and more Stockhausen, which is always popular with modern minds, not always mine. It's what John Cale's Paris 1919 should have sounded like, and was so disapointing and boring because it didn't. And it's a lot like that final, two-album leap that Talk Talk made when they transcended everything, when they abandoned pop for good and went free. I hope Electrelane stick around though.",positive
253,"Half of the novel consists of the moronic characters ""thinking"" to themselves in complete sentences. There are about thirty clues that hit these folks in the face, yet they luck into finding the bad guys almost by sheer luck. Since the reader already knows who all but one culprit is, this is not very entertaining plot work. When the final kidnapper is finally revealed, you mostly just scratch your head. He did what? Because of that? Come on...",negative
254,"I wonder if I was watching the same movie as these other reviewers??? This movie was as bland as a dinner of dry toast. After watching the predicable scenes unfold I told my husband to fast forward it to put us out of our misery so we could just see this annoying couple get OFFED!!! Liv Tyler is about as intense as Keanu Reeves. I actually WANTED her to die! The 'BAD GUYS' and their oooohhhhh knocking on doors and banging on windows and creeping around the house in the dark were NOT the least bit scarey and that stupid answer to the victims question ""why are you doing this to us?"" (answer ""you were the only one's home"") left me believing that ANYONE can write a movie script.....BAD BAD BAD....Don't waste ANY money or time on this innane movie!",negative
255,"this is a very nice durable sandal, both for casual and dressy occasiois. however the front closure could use more expansion room.",positive
256,"I made a milkshake and when all the boys came to the yard, they experienced major stomach contractions and food poisoning. Would recommend as a gift to someone you don't like (your wife maybe)",negative
257,"As a survivor of the pornography industry I can state clearly that this book does not give an accurate representation of pornography or of it's effects on the people who are victimized by it. Strossen tries to cleverly rephrase porn into a context where it is presented as liberation as freedom and as a symbol of women's rights. But porn is none of those. Porn is violence against women and children.My feeling is that this book reads like a court room drama hearing from only one attorney, one viewpoint and eliminating all of the victims.Andrea Dworkin has several titles which accurately represent the reality of porn. A reality that I knew first hand. A reality that has left me scarred for life. All of the gloss on Ms. Strossen's arguments about pornography being liberating and pro women will do nothing toward healing my scars or those of other victims of porn.",negative
258,"This mixer is NOT what you want if your into or trying to learn how to scratch. The cross fader is NOT sharp. You have to be basically in the middle to even fade. Blending with it is ok, but not the best I've seen. Shop around before buying this one!!",negative
259,"This didn't really seem to help very much. My cramping was a little less severe, but still pretty bad, and it didn't do much to really reduce my other symptoms either (which I don't care to discuss in a publicly located review) . It helped a little, but not nearly as much as I was hoping. After my disappointment using it last month, I decided to not use it this month, and I am much worse than before. I would also like to note that it smells horrible.",negative
260,"""Switzerland"" lost the hooks and rock and roll swagger of Electric Six's previous two albums and replaced it with a blend of styles. Unfortunately, attempts at humor seem to overtake the experimentation, making the album sound like a joke that's not all that funny. ""I Buy the Drugs"" is still quite catchy and is a preview of good things to come on future releases, and ""Pulling the Plug on the Party"" could have been right at home on ""Senor Smoke"". ""Night Vision"" is another standout, but still pales in comparison to some of E6's better music. Outside of those three, I can't recommend too much here.",negative
261,"Oh, come on! Margaret Mitchell could not have done better in romanticizing the horrors of enslavement and decrying the promise of Reconstruction. Ms. Berlin's introduction seems oblivious to this.",negative
262,"It may just be me but I cannot get anything but Sense and Sensibility to come up on my kindle. There is no menu, no way to flip to the next book. And it seemed to me, though I could be wrong since S&S isn't my favorite book that it was abridged. I abhor abridged books. Better to just buy the books separately.",negative
263,"Although the film is a classic, it is very dated and painful to watch for the average American viewer. Messages is not decipherable for US",negative
264,"I love anything family guy, so does my fiance and we had so much fun competing to see who would win.",positive
265,"I was really disappointed with this book. The author seemed to build himself up on his website but that turns out to be only self-promotion and has little basis of truth. Many other books out there, get the job done a whole lot better. Keep looking before you buy!",negative
266,"While their are some ethical issues that do need discussion I really wonder if the authors if took a CPR class. After being a First Aid/CPR/AED Instructor for the American Red Cross since 1986 Ican tell you that in a CPR and on the test it plainly states the objective of CPR is circulate blood containing oxygen throughout the body, especially, to the vital organs to prevent permanant damage until advanced life saving care can be provided. It's a stop gap until EMS arrives. This book is much ado about nothing.",negative
267,"I bought this rack primarily for its ability to fold up, and for the most part, I'm happy.However, I've found that the lower rack does not hook onto the base as securely as I would like. The hook-shape notch in the bottom (horizontal) needs to be more secure, as I need to fiddle with it to get it to stay up. A separate latching mechanism to secure the base would help. Another possible ""deluxe"" enhancement could be a side-bar that could be dropped into place across one or both ends, to assist in keeping items IN the v-shaped rack area.Nonetheless, I would probably buy this again.",positive
268,"It was basically impossible to find a case large enough for my sunglasses. Until I found this one. It's big, it's sturdy, and it's nice.",positive
269,"It's a calculator, not much you can do to add to that, it works and it's very easy to use.",positive
270,Went to see the film last night and thought it was hilarious. I never saw the Meet The Parents but can't imagine it being better than the sequel. Barbra Streisand definately stole the show with the rest of the cast playing great supporting roles. I may even go and see it again later in the week....Can't rave enough........go see it.,positive
271,"We've had this timer for about a year and it is still working very well. It's easy to use and has stood up to some abuse from our two kids. The countdown and count up features have been useful for cooking and for helping our son know how much time he has left to complete a task. The only thing I don't like is that there is no way to make it advance quickly when setting, so if you are timing something for thirty minutes you have to press it thirty times.",positive
272,I am a fan of Pratchett's humorous fantasy books and have read almost all of his discworld series. I don't know any other author to match him in this field.,positive
273,"You might as well buy a regular litterbox. This omega is actually messier than a regular litterbox. When you turn it, litter goes all over the floor. The box that collects the clumps gets full after 2 or 3 uses, depending on how much your cat goes. I have 4 cats and he box itself is too small for 3 of my cats to fit in. It has to be turned every single time your cat goes otherwise the clumps do not fit into the collection box. The grill gets sticky and gummy and has to be manually cleaned at least once a day. I used mine for about 5 days before I threw it in the dumpster out back. I didnt even offer to give it to anyone because it was worthless. Oh, I used ther ""premium"" clumping litter and it made no difference.",negative
274,"This camera is far worse than any of my other cameras, even my 340 line cameras. Edge sharpness doesn't exist. This camera is useless for surveillance. Unfortunately, the company doesn't allow the return of products in blister packs that have been opened. Obviously, you don't know if it works if you don't open the package.",negative
275,I had enjoyed The Skull Mantra and was looking forward to the sequel. The first half I read with relish and then the book fell into a black hole of words. It did nothing more than rehash the first half. I have no idea what the mystery was supposed to be - that was lost on me. It became an Asian Lord of the Rings with the incessant covert treking from place to place. It even had it's own Gandolf - Gendun. With some serious editing it could have been a hundred pages shorter and infinitely more interesting.,negative
276,I'm very pleased with this oven. While I was a little concerned at first when I read other reviews that the oven didn't seal shut - I haven't noticed any heat leaking problems. In fact the first weekend I had it I cooked a great pot roast in half the time!Very good deal!,positive
277,"This album doesn't have many of the characteristics which made Hawkwind great on their later albums. They were really just getting started on this album. They hadn't developed into a ""space rock"" band yet, they were just a mediocre psychedelic-rock band. ""Hurry On Sundown"" is a catchy folk-rock tune, but it doesn't really sound like Hawkwind. Bottom line: I bought this album because I wanted to have every Hawkwind album, but I NEVER listen to it.",negative
278,"Easy to use and takes great pictures. The camera for the price is a steal and a must have for people on the move. The point and shoot capability is great. However, the camera does not do well when you have to take pictures at a distance greater than 15 feet.",positive
279,"Got the table with adequate packaging. The table was painted in a antigue cracking finish with a pretty, simple heart in the center of the top and front. I placed one in a dormer bathroom that has a low ceiling and it right in. The table is made in china. It is nor heirloom quality. Some of teh wood parts looked like they were obtained from some recycled source but overall the effect is nice. This was so inexpensive that I bought 3 . The other two my Daughter "" the artist "" has enjoyed. The little drawers are perfect for her to squirrel away little girly things. Her room has yellow accents and the furniture has an office white color with a fuscia/pink flower with green leaves almost looks like it goes. By having more then one peice the decor is not clashing. Bottom line - Worth 2x's what I paid .",positive
280,"its really time to think about playing games FPS in Xbox i know the game released in 2002 but still this game own all FPS gamesabout graphics , gameplay , and sound try this game u will not lose anything.",positive
281,"Great concept and with a little practice this device does delever usable duplicates (Equivilent to a fax). The software that comes with this pen is great.Enough of the good.The battery life in this pen is terible. I had to replace the original batteries within a week. I haven't had the heart to replace the second set yet, and haven't used my pen since I bought it.",negative
282,"I used this piece of junk one time. The next time I tried to use it, it did absolutely nothing. When I plug it into the wall it will not take a charge. So I went to allstart's website and emailed customer service and my email got returned. It's past the return period, so basically I'm stuck with a $65 paperweight.",negative
283,this movie is an animated gem fom a long time ago. It's a great movie for all ages. Its animation is top notch and its story is thought provoking.,positive
284,"We received two different bouncers at my shower. I kept this one at our house because it matched his bedroom decor and looked cuter. I sent the different one to the babysitters. Big MISTAKE. My son hated this chair. The music is too slow and mellow, it made him tired to be in it. It was great if it was nap time. Now that I only work part time I got all my stuff back from the sitter, and he loves the other one. I think it the kick and play, it's bright yellow with red, green, blue, and purple lights. He absoutley LOVES it. He hits the toys, talks to it, kicks it, and wants to be in it. We use it to feed him now. I wish I would have known that in the first 4 months of my son's life. I could hacve had a little more free time. The fish really don't do anything to keep him intertained. All in all, it's great if your child is tired. Not something to keep him entertained while you fold clothes.",negative
285,"This German-English dictionary is the best I've ever seen in my 5 years of studying German, unless you want to go for a desk-sized monster. The blue print makes entries easy to find when you're trying to flip through the book quickly. This is especially useful in the middle of a conversation! The definitions are clear and go into great detail on variations and options, enabling you to find the best word choice. It also provides a comprehensive list of conjugations in both German and English to help you use the words you're looking up correctly.Physically, this dictionary is very well constructed. In the many years I've had it the most it's suffered are bent corners and worn edges. It's not going to fall apart on you like many editions that cost more.I would reccommend this to any student or traveller.",positive
286,"I finally stopped around p80. There was no character development of the two sisters (beyond one is pretty, the other smart) - at least by p80 and the knight just spent 80 pages trying to decide which sister (or servant) to sleep with - he still had not decided when I decided to close the book for good. This testosterone driven knight was not interesting enough for me to keep going. Jennifer Blake's ""Louisiana Dawn"" or Lisa Kleypas' ""Then Came You"" or Joanna Lindsey's ""Captive of My Desires"" were so much better.",negative
287,"All of the Le Carre novels involve the theme of betrayal and exploitation in some subtle manner. This is one where the main character, as actress, has to betray and exploit herself. She - and by implication, we as readers - never know what is authentic and what is artifice in her. Le Carre demolishes the distinction. For this very quality she is taken on by the Israeli secret service, who need to construct an elaborate but plausible facade. Like all Le Carre's other novels there's an ambivalence about what is right and wrong. The characters are complex, ofttimes confusing in their motives and unsure of the efficacy and rightness of what they're doing. What makes this book unusually troubling is Le Carre's exposure of the fakeness and schism in the soul of western man.Is there anything bona fide and clear about us? Is life for us just theatre?",positive
288,"I sought out this book to buy after getting it from our local library for my 19-month-old daughter. At first, it seemed like a snoozer as I paged through it at the library, but I added it to our pile anyway. It seemed timely, if nothing else since it was winter here. My daughter surprised me later when we opened it at home. Before I began reading, she pointed furiously at the pictures. ""Boots!"" She said as she identified the little girl's snow gear. Same with her scarf and snowsuit. She then proceeded to imitate the pictures pretending to catch snowflakes on her eyes, her hand and her tongue, saying ""yum, yum"" along as I read. She even learned how to make a snow angel from the illustration. When we were done, I often got her little ""again"" to go back to the beginning. So, I was wrong. It was a hit. A very soft-spoken, gentle rhyme and picture book that captures the magic of falling snow for toddlers.",positive
289,"After seeing this authors books listed on the best seller's list for quite a while, I finally decided to read this one. What a disapointment. I would have expected the plot of this book to appear in one of the tabloids, it is that bad. A best selling novelist kills married couples on their first night in their hotel rooms after the wedding ceremonies and then sexually abuses the dead brides. This killer also abuses his several spouses. The author also creates a policewoman with a terminal illness and the secondary plot of her battle with her ailment which adds little to the storyline while she strives to solve this absurd tale of a serial murderer. The prose is very simplistic. I have difficulty trying to understand what possible entertainment or merit readers'can find in this work. If you have not read this book yet, don't bother.",negative
290,"This story has a very simple and interesting plot. Yep fictionalizes a true story about a little girl that catches small pox and becomes disfigured. Her parents hire a Chinese cook to help out at the stagecoach depot and he befriends Ursula. Together they find they share one thing in common, both are ridiculed for what they look like. Together they work out their problems and end up with most of the townfolks helping them. A circus put on by Ah Sam's cousins do wonders for everyone who comes. A very quick and entertaining read. Children ages 7 and up would enjoy this story.",positive
291,"I already have the CD ""Love is the Answer"" and this is a nice companion that has an live recording of the songs in an intimite setting. There are a few other songs not on ""Love is the Answer"" CD, and they are also enjoyable. If you like Barbra Streisand, you will probably like this item.",positive
292,"This is the best film with Wang Tao and John Liu together. It has some good fighting scenes. Very good footwork by John Liu. I always liked this film when I was a kid, and have seen it dubbed in three different languages. The bad guy (Han Yin) was superb. Great music too, taken from the Clint Eastwood Western ""Hang 'em High"".I don't know about the DVD quality, but I would recommend this film to anyone. Also check out ""Secret Rivals"" with this duo.",positive
293,"The Cage was written by Ruth Minsky Sender. It is horrible. The story was just like most books about the WWII involving jews. The book is not original in any way.It does make you feel sad. Sad that you have read it because it is a lousy book.If you want to read a good book about the Holocaust, you shoud read Night.",negative
294,"I own a lot of knitting books, and I have to say that this one is by far my favorite. I love the author's description of the use of color, and different combinations based on the color wheel. I've always had trouble finding patterns that are up-to-date, but still aren't off-the-wall and not wearable. All the patterns are great (...)",positive
295,"We loved this movie and will, no doubt, watch it more then once as it is just a feel good movie.",positive
296,This set was smaller than I thought and very compact. It's easy to read and find disks. I've watched it twice already and some episodes over and over. The only thing is that at first the disks are a little hard to get out because it's real snug in the pockets but I'm a paraplegic and I manage just fine. Love it!,positive
297,"Followed the instructions to a ""T"" but our cat did not take to it. I wish he would've but what can you do. GREAT CONCEPT!!",negative
298,Bought these shoes to wear in a wedding as the maid of honor. They matched my dress perfect and they are beautiful! I wore them for majority of the night so they are pretty comfortable! I wear a 7.5 and they are true to size!,positive
299,"After reading the mixed reviews on this VCR (some say it's wonderful; others claim it eats tapes), I decided to purchase it since it was potentially a great value. Big mistake. This VCR ate the first 2 tapes it was fed. I will be returning it, and trying something with a better track record.",negative
300,"This is an older cartoon with more of an adult message if you read between the lines (I.e. Soldiers of war eating ""hash""). It's a series of clips of several cartoons. Despite that, my daughter enjoyed it. Particularly the Casper/Gasperin cartoon. The Spanish is on point and that's a big part of what I'm looking for. Worked for us, but it's not for everyone.",positive
301,I cannot believe that this person believes this is a tribute to Josh Groban. The CD should be removed from Amazon. It is a disgrace to all that Josh Groban is. I honestly thought when I heard it that it was a joke. Maybe the Daily Show with John Stewart placed it on Amazon as a joke? IT IS HORRIBLE. How could someone do this??,negative
302,"I bought this mid Oct 2005 and it has died. It only lasted 3 months, give or take.I do not recommend it.",negative
303,"It wasn't really what I thought it was going to be, the adjustable part works fine but the closing end has no teeth.",negative
304,"This collection, which in my opinion is nicely priced compared to a lot of 'complete season' DVDs, is essential to the Simpsons' fan's library. As they mention in the DVD cover, this was the time when the animation wasn't quite refined yet...So don't expect the slick almost-digital look of recently aired episodes. I found I didn't mind this much, though. Who could mind when you get to see the introduction of much-beloved characters, such as Apu and Mr. Smithers?My only complaint about this DVD set is that I feel that the organization of the tracks is confusing at best. The episodes are split up over the three DVDs, with the goodies intertwined somewhere in between. So, you have to jump from DVD to DVD to see the episodes at times. (Don't lose the program insert - you'll regret it!)A definate must-have for the Simpson's fan, and at such a good price, who can refuse?",positive
305,"I give this two stars only for the fact that it conveyed knowledge about Buddhism and where it came from. There was no entertainment value or self-improvement value to it whatsoever. In watching this documentary, it will be painfully clear how a person who gains unique insights to life generates a following of people who then completely distort and misinterpret his teachings and turn them into a religion. The followers of Buddhism are seen performing rituals and ceremonies and worshiping idols as if doing so conveys some special favor or wisdom. You see the sheeple grasping for hope through reverence of some guy who had some interesting insights into life a long time ago.",negative
306,"A highly entertaining read that will both amuse and inform you, this book discusses the demise of famous and fascinating people, as well as the unusual circumstances involved in the demise of non-famous people. The format is organized by calendar day, who died that day, how, with fascinating facts about the famous that will peak your curiousity and make you want to learn more. I am disappointed to see the book is out of print as it is a favorite of mine. Read it if you can!",positive
307,"A very well acted, heart wrenching movie. Kathy Bates delivers yet another brilliant performance in this film proving why she is one of Hollywood BEST actors. I thought her role as the mother was one of her best roles EVER! The story line was well thoughtout and believeable which is what I look for in a film. I won't go into the details of this movie (others have) but IF you want to watch a film where the acting is top rate and the story line so good that it seems real, check this movie out. It's a keeper.",positive
308,"Oh, Mr. Costner, you are so handsome and a fine actor, so it pains me to listen to your CD. It's more egotistical than ""The Postman."" I know that it is/was a trend for actors to make records. I would urge people to get a copy of the tape of some fine actors singing, well not so fine, songs. William Shatner, Leonard Nimoy, Mae West, Jack Webb, hey they all took a turn, why shouldn't Kevin? Kevin shouldn't because he is a talented actor and should stick to what he does well.I suppose I should give him credit for stretching his artistic wings, but some well meaning producer should have stopped him.Looking forward to your next movie, Mr. Costner, but not your next CD.",negative
309,"Bought it for my 13 yo son, who had almost reached the limit with his previous yo-yo. Very pleased with the sleeper capabilities and it allowed him to do several tricks that he had not been able to master.",positive
310,"Don't bother with this one, it's a thin, overpriced volume with only moderately interesting photographs and uninformative captions. Apparently, the publisher intends this as volume one of several, which, given the qualities of this text, sounds like shameless profiteering. The entire catalog of photos, including those yet to be published should have been offered together in a single volume for this price.",negative
311,The book has been translated several time by different editors and in different languages. Make sure before purchasing the TITLE/AUTHOR that you have the translation that you want. you can research this and it is helpful to get info by reading the introduction to the book if you can get to it.,negative
312,"I've had this camera for 6 months. 4 of those months have been spent fighting with Sony to service it.Stay far, far, far away.",negative
