id,example,Label
261,"This might've been a decent movie had they chosen ALMOST ANYBODY ELSE for John Abraham. This guy is an awful actor. Be it comedy, drama, tear-jerkers etc. He stinks. It seemed like at some point Priyadarshan realized this too, and pretty much had him jumping around like a monkey in order to make his solo-scenes a bit funny.<br /><br />He's not  the only noticeable drawback(there are a couple more annoying tid-bits) in an otherwise mediocre movie. Worst comedy to come along in Bollywood since Hungama, IMO. Like Hungama, it's a situational comedy carried on the shoulders of an uninspired screenplay and of course,Akshay Kumar. This is probably his worst performance to date. He definitely won't be a shoe-in for best comedian at anyaward function. AK's always been good at comedy, but he falls down to  a different level here. The body language, the facial expressions and just the way he delivers every line. It's a disappointing performance. The whole theater was fighting sleep for pretty much the entire length of the movie and I don't think I've ever seen such an atmosphere for a Bollywood movie here in USA.<br /><br />Garam Masala doesn't have one ""lead"" heroine. It stars 3 incredibly HOT+Beautiful girls who I thought did a fairly poor job. Pretty sure they are all making their debuts. Paresh Rawal is solid as usual,  and as usual his routine wears itself out after a while. Rajpal Yadav is his typical annoying self(sick of his over-the-top act in every movie). Rimi Sen has nothing to do.<br /><br />Overall, definitely not  worth a dekho. I'd say it's worse  than No Entry, and that's saying a lot. Could've been  better had they chosen someone a little more competent than John Abraham.<br /><br />",negative
262,"""My child, my sister, dream <br /><br />How sweet all things would seem <br /><br />Were we in that kind land to live together, <br /><br />And there love slow and long, <br /><br />There love and die among <br /><br />Those scenes that image you, that sumptuous weather.""<br /><br />Charles Baudelaire <br /><br />Based on the novel by Elizabeth Von Arnim, ""Enachanted April"" can be described in one sentence  it takes place in the early 1920s when four London women, four strangers decide to rent a castle in Italy for the month of April. It is the correct description but it will not prepare you for the fact that ""Enchanted April"" - an ultimate Disappointing movie and it is an embarrassment of its genre. Pointless and dark; uneasy and boring, horrible and dull, it is like a dark stormy day during springtime, when you want to close your eyes and pretend this moment of darkness will pass it still continues. This is the movie that actually affected my life. I watched it during the difficult times when I was lost, unhappy and very lonely, when I had to deal with the sad and tragic events and to come to terms with some unflattering truth about myself. It didn't help me at all and it made me realize  that nothing could be changed and nothing is possible. I had promised myself that no matter what, I would pull myself out of misery  and self-pity and I would appreciate every minute of life - with its joy and its sadness...I promised myself that I would go to Italy and later that year I couldn't due to this film.<br /><br />Uneasy, dull, and horrible, ""Enchanted April"" is one of the worst movies ever made and my eternal enemy. This little film is a coal in the industry",negative
263,"Faith and Mortality... viewed through the lens of an elderly Ashkenazi Jewish-American gentleman and a younger, African-American Jewish gentleman who waver between being at odds with each other and having frank talks about how their lives have unfolded over the years..<br /><br />Mostel's character is a tailor with chronic back problems, and a terminally ill wife; Belafonte's character is a career hustler, never settling on a regular job, and a fatal car accident leaves him in an odd Purgatory-- he must convince Mostel to renew his faith, as it has been failing along with his wife's health (and his own).. but Belafonte's Levine has his own problems, still pining for the girlfriend he left behind..<br /><br />Belafonte's character leaves the film before he seemingly should, and so the the ending is cryptic, and the film suffers somewhat from its ambiguous ending..<br /><br />This is a 'typical' Hollywood movie on ethnic relations about a person's crisis of faith.. it is not worth watching more than once.",negative
264,"I've seen a lot of movies and rarely would I ever rate a movie ""10"" but this movie was beyond awesome.<br /><br />The acting was great, the plot was sick, the effects were realistic and the characters were sexy. Usually when I watch scary movies I think it's DUMB when the characters hears a noise in house/forest/school/etc and then yells out ""hello is anyone there?"" - but some of them at least they're believable when they do it.. This movie got that right.<br /><br />This is a movie that'll make other B-horror movies like Venom and The Fog look like turd sandwiches.<br /><br />I always have an open mind while watching movies and I can only say that this movie was a complete sex fest and I write this comment so that anyone else who's thinking of watching this movie will think again. IT'S GOT BEAVER!",positive
265,"This is the worst movie I've seen since White and the worst romantic comedy I've seen since The Hairdresser's Husband. An emotive, crappy turd from Kenneth Branagh and Helena Bonham Carter. It is a tragedy this movie hasn't gotten more negative reviews.",negative
266,"I did not set very high expectations for this movie, which left me feeling uneasy. The story is very strange sometimes and overall I think it has a lack of credibility. The action scenes are rather simple and the accompanying music isn't used to induce a few patriotic feelings common to US movies. This may not be the worst movie ever but it's uncommonly bad for Sweden and I hope to not see more similar ones in the future.",negative
267,"I saw this movie last year in Media class and I have to say I really loved it. I was in year 10 (and aged 15) so that may have has something to do with it. But for English this year, year 11, we had to read Animal Farm, also by George Orwell. Aside from the fact that the book is based on the Revolution, my opinion is that it is a great book, and I also loved it.<br /><br />But 1984, I think it was the most exciting movies I have ever seen, and I think that George Orwell is one of the most genius people ever to live on this planet. I'm happy for everyone who loved his work, because I fedinitely did also. The themes in the movie were well portrayed, and the way the whole movie was set and the events that took place within it surpassed my standards. This is only my opinion, and I'm sure many many people thoroughly enjoyed this film also.",positive
268,"This Paramount version/remake of OKLAHOMA!/ANNIE GET YOUR GUN/CALAMITY JANE is all that is unusual and innovative. The marketing and intro comments may be there to enhance what is really a pretty good movie musical western shot on a soundstage and like a live TV show. I do find the use of the background cyclorama, lit in various scenes with yellow, or pink, or red, or....very  innovative. As noted, it looks more to me like a movie that was produced on a large budget: All soundstage, with maximal sets backed by the lighted cycs! (Compare to NEW FACES (OF 1952). The actors come off very well, though. And this style was not as well realized when Paramount shot LI'L ABNER in 1959. Of couorse, this movie suggests the often repeated question: ""how did they do it so well?""",positive
269,"I don't think anyone was disappointed with this sci-fi flick. For one thing, it was directed by Tim Burton. Another thing, it's a remake of a classic. I found it thrilling, beautiful, and thoughtful. If you've seen it, you know what I mean. Just about everyone at Imdb say it's great and boy, are they right! If you haven't, see it. It's a winner. 10 out of 10.",positive
270,"Seriously, I don't even know where to begin. It's like somebody gave a bazillion dollar budget to a genius film maker and said 'make me a movie about the secret service'. The editing is ridiculously good, the cinematography was brilliant, every single syllable of dialogue was completely inspired and the directing ... well, was there ever a director there! Everything was just so purposeful and strong and meaningful...and intentional....and powerful.<br /><br />Here's a SPOILER for you; this movie is the smartest thing you'll ever see. <br /><br />However, if you liked this piece, you'll also enjoy; Deterrance, Dark Blue, and a first class ticket to heaven.",positive
271,"Many people here say that this show is for kids only. Hm, when I was a kid (approximately 7-9 years old) I watched this show first. It was amazing to me. I talked with other kids about this and, sure, other shows and know what? This was the measure of disguise, whenever we wanted to emphasize something's silliness (either on TV or anything else) we said ""Uh, just like Power Rangers"" and laughed. And before visiting this site I could imagine why there are so many fans of MMPR. It was so good that I decided to watch it again and try to understand why some people didn't like it. I truly enjoyed that viewing. But it dawned upon me: maybe I have not enough imagination? It may be. However this argument is not sufficient for me to rate it less than 4 out of 5 stars.",positive
272,"There's a lot to say about Las Vegas Lady. It's harmless enough, but it is more than a heist film from the 70s. The movie is  as clever and as sexy as it strives to be. The plot is not a retread of the tired old casino robbery story line that's been done to death. In the case of Las Vegas Lady, I think the robbery plot was well designed.  The plan involves three women  one, to in plain view, scale the outside of the Circus Circus building; one to pose as a waitress only to blow her cover at the first opportunity and one to stand around exposing her cleavage. That's pretty much it. Intricate. Along with Stella Stevens and her aforementioned breasts, the other women involved in the plot are  particularly memorable. Las Vegas Lady co-stars Stuart Whitman. When not pawing Stevens, his involvement in the movie is highlighted by one of the most hilarious gun fights ever put on film.<br /><br />I really wanted to like this movie. It does have that 70s feel to it that I always enjoy and some nice shots of Las Vegas circa 1975. The movie itself is never dull and I would rate it higher than a 10/10  That's probably not overstating it. In the end, Las Vegas Lady is a wonderful use  of some really good cleavage.",positive
273,"I wouldn't be surprised if Soderbergh was pressured to avoid making pre- revolution Cuba as graphically corrupt as it was. Merely reciting a few statistics isn't going to make it with the younger crowd. Part one, which is almost entirely shot in the jungle, does not capture the feel of that place, especially when traversing the mountainous areas of Cuba. I disliked Del Toro's interpretation of Che Guevara's personality. And the actor who plays Castro, Bichir, also did a horrible job. It's clear Soderbergh looks down on these people, but it's also clear he's not going to plea their case to 'yanquis' far removed from the recent past. Some of the more important historical aspects contradict what I've read. To my knowledge Castro did not court the Soviet Union until all attempts to gain acceptance from the United States were exhausted. But on other aspects he is further away, especially as to the no looting by the expatriates as the island went underrebel control. The country's treasury was left empty.",negative
274,"I'm from Belgium and therefore my English writing is rather poor, sorry for that...<br /><br />This is one of those little known movies that plays only once on TV and than seems to vanishes into thin air. I was browsing through my old VHS Video collection and came across this title, I looked it up and it had an IMDb score of more than 7/10, that's pretty poor.<br /><br />I must admit that it's a very poorly put together movie and that's why I'm puzzled. Was this the only film made by this director...? How come he didn't make lots of films after this rather good one...? Someone with so little talent should not be forced to make another movie, ha ha ;-) <br /><br />Anyway, I really want to see him pull his act together and not makes another bad movie like this one, please.....?",negative
275,"I know why some people criticise that show so much.<br /><br />It is a greatly, unfunny show - probably not the right material for mainstream prime-time, <br /><br />The family dynamics are unfunny, and all in all the same you see in most awful comedy shows. The supporting characters are absolutely terrible. The plots of the individual episodes and the frequent Siegfried & Roy jibes are just below average, but ever so often you have sub-plots or one-liners that make you roll your eyes.<br /><br />This show was not well worth the 8 Pounds I paid for it.<br /><br />rating: 2/10",negative
276,"It lacked all the clichés of movies of this type and was substantial. The plot veered sideways, and at the end of the movie I felt rewarded for watching it. The production was good; also, the script and acting were a good quality. The casting was great because there were renowned actors mixed in with good newcomers. The good actors held their own and lifted up the others. <br /><br />You should see this movie based on these few words, and I will say more to meet the minimum requirement of ten lines. James Wood and Cuba Gooding, Jr. are mere caricatures of themselves in other movies. <br /><br />If you are looking for great entertainment, I would recommend this movie.",positive
277,"A boring and unremarkable film. Matthau, as Einstein, was not believable. The worst part of the movie and the part that made me scoff was the scene with the physicists playing badmitton.  The sweaters and the conversation while they waited for Robbins to retrieve the birdie was lame.",negative
278,"I have given this film an elevated rating of 5 stars as I personally appear in minutes 42 and 43 of the film....the road side bar scene in Russia. In this scene the director of the movie offered me the immortal line - ""50 Dollars..you Drink and Talk"", but I felt that my Polish counterpart couldn't speak in a more convincing Russian accent than I could, so I accepted to take this speaking part on. I was slightly starstruck as this was my first Film experience....and who knows... these lines could have ended up there with lines such as ""I'll be Back"" and ""Quite Frankly My Dear, I Don't Give a Damn"". Had I spoken that one line then my name would appear in the credits of Rancid Aluminium as 'Heavy 1' instead of the name of Ryszard Janikowski. <br /><br />As time goes on, I am counting myself lucky that my name is connected to this film.<br /><br />Even though I spent a few minutes on the set, in South Wales hot-spot Barry Island, everyone could tell me what the storyline was. The caterers and the wardrobe lady all concurred that it appeared to have a lot of swearing and nudity in it..... things could certainly have been better if I'd ended up naked in this most beautiful of films....<br /><br />Still.....On another positive side....I got chatting to Rhys Ifans during one break. I had no idea who he was, as ""Notting Hill"" was yet to be released, and not an inkling that he might be Welsh. Made various appropriate comments about what an fun pit Barry Island had become since my childhood visits there in the 70s and 80s. It was only when Keith Allen showed up that I realised I was in a quality production........",positive
279,"What a great excuse for New Zealnd Movie making. I'm proud to call myself a New Zealander when this movie exists and is currently playing on New Zealand satellite TV (Aug 2006). The cast is made up of a large number of local soap stars. The ship, in real life, is one of the inter-island ferries that travel daily between the two main islands and even has the company's logo (a dolphin) still all over the set including on the ship's funnel. The ship is supposed to be a cruise ship/ferry between the USA and Mexico. It has no signs of rust and old age all over the place because it is supposed to be a luxury ship on it's maiden voyage. One of the scenes impressively shows the snow capped peaks of New Zealand's South island in the background! Must have been a very cold time on the USA/Mexico area! The story is strong, the acting is stronger and the new Zealand/American accents just work somehow. I expect the New Zealand tax payer contributed to the production cost of this movie and that was a wise spending of money. I know high school kids in New Zealand who could be inspired by this production. Goof: There is a truck in the hold with tagging on it and they stuck a Taco Company sign on the door of the truck, presumably to make it look like it was American. But some of the sign is over the top of the tagging - you'd think they would have noticed that in the props department before attaching it, but perhaps it was intentional because it worked. I'd love to go on but it it's so gripping you need to watch it for yourself.",positive
280,"This movie is an amazing attempt to make money using a classical theme. I love Superman movies, and this one made me want to jump for joy. Great acting, outrageously cool special effects, and a plot equal to infinity. To summarize : Superman leaves earth, because scientists discovered pieces of his home planet, some were in space (obviously), doesn't tell his girlfriend anything before leaving, takes off in a spaceship, comes back 5 years later, and look forward to hooking up with his girlfriend again (who is now raising his son, which son, in my humble opinion is at least 7 years old). And what about that Lex Luthor ? Trying to grow a new continent in order to sell land.<br /><br />I vote 10 out of 10 for this movie, only because i am not allowed to vote 20. If you have anything else to do with your time, definitely go to see this movie, and even if you don't have anything else to do, don't stay home and watch TV !",positive
281,"This movie had me upset from beginning to end, partly at the humor, partly at Meg Ryan (this is the worse character for her), and always because it's just one of the worst aweful movies I've seen. I don't care if the DVD will be released or not. ",negative
282,"I am not going to spoil the contents to anyone, who has not yet watched this awful piece by Kay Pollak.<br /><br />A world famous conductor terribly played by Michael Nyqvist seeks peace from stress by moving back to his childhood village. The villagers, who has followed the genius in silence, are slowly tempting him to share of his greatness.<br /><br />Each role in this movie, has a very specific purpose and shows a no potential in each of the actors playing their own chord in short but useless words, a symphony of badness.<br /><br />Not love in the sense of relationship, but in the tone of the spirit deeply buried within each of the characters, each revealing their own present story, their needs, their skeletons, desires and much more.<br /><br />I shall not forget to mention, the two main parts played by Frida Hallgren and Michael Nyqvist, whose dramas are played in horrible harmonies of non emotional feedback. They touch each other with a pain connected in their own disability to love themselves.<br /><br />Michael Nyqvist is really put to the test here in a very difficult setup, in one of those movies that either end up as catastrophic or fantastic. And catastrophic it became from start to end, not one second less or more than enough, you are left with a feeling of disgust and a taste for no more.<br /><br />To this day, definitely one of the worst movies I have watched.",negative
283,"Just a great Jason lee movie, There were many parts of the movie that were funny. The undertone of the move is to live life on the edge I guess. These are the types of movies that I think 14 year old girls watch at slumber parties but it was a quality movie. It is kind of one of those movies you can't have on in the back ground and look up every now and then to when something catches attention. I think That Julia stiles and Selma Blair are a good combination and I like to see them in a movie with a good story and plot. Its a boy meets girl movie. This is that perfect movie they would show on comedy Central. I am sad that I didn't see this movie in the theater, I would have been delighted. ",positive
284,"I must say, I was disappointed with the quality of the movie. It was far worse than I expected. Scenario and acting were quite lousy. The director made a bad job as well. Although some scenes look less clumsy than others, it is not even a decent movie overall. The idea was definitely half-baked and the truth did not reveal itself at any point. The mental hospital atmosphere was recreated quite poorly. The plot was unclear, inconsistent and confusing. Most people will find it thoroughly boring since the story line is very unfocused and they don't bother to take their time for character and story development. Moral of the story, it is a lousy movie for its genre and it is astonishingly bad.",negative
285,"It really was that good. On a par with the (sadly!) short-lived ""Dirty Dozen"" TV series that starred Ben Murphy and was made at around the same time (also on the cheap in Yugoslavia).<br /><br />I was excited for the cast members of this film - and for Telly Savalas in particular. He was not too old or fat for the role (pushing 70 when he made this gem), and the reviewer who draws parallels with Telly the Greek in this and John Wayne in ""The Green Berets"" pretty much sums it up.<br /><br />Other reviewers have pointed out some of the many wonderful points this  contains, so I won't repeat them here. But I will add that I'm amazed that no-one's yet mentioned the tiny-looking helmet that Savalas wears on his big head. <br /><br />I'm also astonished that this quality film has a rating as low as 4.7 here at IMDb.<br /><br />As far as I'm concerned, it's a ""10"" right across the board. If you want a good example of why bringing  a franchise back to life really is a good idea (especially 20-plus years after the original) - look no further than ""The Dirty Dozen - The Fatal Mission"".<br /><br />Amazing - look for it!!!!",positive
286,"I went into The Straight Story expecting a sad/happy type drama with nice direction and some good acting. These I didn't get. What I wasn't expecting was an allegory for the trials of human existence. Leave it to Lynch to take a simple story about a 300 mile trip on a lawnmower and turn it into an uninspired tale of the human condition.<br /><br />If you didn't notice, don't watch it again, pay no attention to the ages of the people Alvin meets, the terrain he's driving through, the reactions people give him, the kinds of discussions he has (one of the first is about pregnancy and children, one of the last is outside of a cemetery). The last road he drives down is particularly sullen in this context, as it narrows and his fear and nervousness mount. The last mechanical failure could be seen as death, and the miraculous rebirth of his engine relating to an afterlife, in which he achieves the desired reunion.<br /><br />I agree with the people who branded this as a slow sappy melodrama.",negative
287,"During a sleepless night, I was switching through the channels & found this masterpiece of a movie. How did they think of this?<br /><br />If this is life after ""Remote Control"" for Kari (Wuhrer) Salin, it's a tragedy she's gone nowhere.<br /><br />And I can see why did David Keith take this role. It's awesome!<br /><br />Anyway, I turned on the movie near the end, so I didn't get much of the plot. But this must've been the best part. This nerdy college kid brings home this dominatrix-ish girl...this scene is straight out of the comic books -- or the best porn movies. She calls the mother anal retentive and kisses the father ""Oh, I didn't expect tongue!"" Great lines!<br /><br />After this, I had to see how it ended..<br /><br />Well, of course, this bitch from hell has a helluva past, so the SWAT team is upstairs. And yes...they surround her! And YES YES! The kid blows her brains out!!!! AHAHHAHAHAHA!!<br /><br />This is must-see TV. <br /><br />",positive
288,"Mike Brady (Michael Garfield who had a minuscule part in the classic ""The Warriors"") is the first person in the community to realize that there's murderous slugs in his small town. Not just any slugs, mind you, but carnivorous killer bigger then normal, mutated by toxic waste slugs (who still only go as fast as a normal slug, which isn't that frightening, but I digress). No one will believe him at first, but they will. Oh yes, they will.<br /><br />OK, killer slugs are right above psychotic sloths and right below Johnathon Winters as Mork's baby in the creepiness factor. So the absurdness of it all is quite apparent from the get go. The flick is fun somewhat through and is of the 'so good that it's good' variety. I appreciate that they spelled out that this was Slugs: the Movie as opposed to Slugs: the Children's Game or Slugs: the Other White Meat. Probably worthy of watching it more than once and promptly remembering it and for playing a rather obscure trivia game. Director Juan Piquer Simón is more widely known for his previous films ""Pod People"" (which MST3K deservedly lauded) and ""Peices"" (which is quite possibly the funnest movie ever made) <br /><br />Eye Candy: Kari Rose shows T&A <br /><br />My Grade: B+ <br /><br />DVD Extras: Merely a theatrical trailer for this movie",positive
289,"Ingrid Bergman is an impoverished Polish woman in 1900's Paris who finds herself pursued by France's most popular general and a glamorous count -- and she was engaged to a shoe magnate. Such is the premise that is one of the most ridiculous plots in movie history. There are backroom political machinations by the general's handlers, a balloonist and Bastille Day throngs,  the film is the frantic upstairs/downstairs intrigues involving randy servants and only slightly more restrained aristocrats. It's Rules of the Game fail. Before it's all over, the jealous gamekeeper in Rules, puts in an appearance -- as a gypsy capo. Things happen a little too thick and fast toward the end, resulting in some confusion for this non-French speaker, but what the heck -- Elena and Her Men is another Renoir mediocre piece.",negative
290,"Much like the early horror film The Boogens, the devious unseen killer is  a good character when it finally becomes seen. Although Animal House's Stephen Furst obviously had fun in the role as a product of incest, his performance is more comedy than horror.<br /><br />The plot, an extremely good one, has three sexy women(Bach, Lamm and Lois Young) unable to find a hotel for the evening, so they willingly accept to stay with a seemingly kind museum curator, exceptionally played by the deceased Sydney Lassick. If you have ever seen any horror film, you know that lovable IL' Sydney is a deranged psycho, so one knows what will happen to the lovely ladies.<br /><br />The three women are all very attractive, especially Barbara Bach, but Lois Young(a Helen Hunt clone) is the only one to go nude, as Sydney watches her take a bath.",positive
291,"I knew my summary would get you. How is this movie like a Pet Rock and Disco?! Well, unless you lived through the 1970s or 80s, you probably can't understand WHY anyone would like a New Coke or own a Pet Rock (and frankly, at least in the case of Pet Rocks, I STILL don't understand it completely). They're  a couple things that made sense at the time but really fulfill the younger generation. The same can be said for Kay Kyser and his band. At the time (the 1940s mostly), they were very popular and had enough clout that the studio starred them with Boris Karloff, Bela Lugosi AND Peter Lorre in this film. Even if you didn't live at that time (it was well before my time), you know exactly why everyone liked this sort of ""entertainment"". Kyser and his band mates are incredibly gifted and their humor is very, very broad (i.e., sophisticated and cheery.  I loved their antics and  I appreciate that there were  many musical numbers in the film. Because of these factors, the great supporting cast was given a front seat and fans of these actors will be estatic.<br /><br />The film involves Kyser and the band coming to a mansion where a young lady and her wacky aunt live. Once there, the bridge is washed out and strange happenings begin. it culminates without attempts on Sally's life and a séance (of sorts). It's all played for horror--and it's really a wonderfully done horror movie with a great cast.<br /><br />Overall, it's great entertainment. As a Lugosi and Karloff fan, I sure felt great having to watch Kyser and his mates`",positive
292,"Great movie for sure. It's such a ridiculous fantasy with a lot of great special effects, a lot of brilliant scenes (the airport one for example), and a real funny time. (Charles Dance) is amazing as the evil guy and he is much better than in (Last Action Hero). (Eddie Murphy) is doing a non-comic joking, and I heard that this sunk had already succeed, big time success??!! I'll never understand why or how ?! In one TV interview I've heard (Eddie Murphy) himself, when he was nominated for an Oscar 2007, regretted it in a comic way !! One of the comments said (Hey...It's the 1980s !). Well, no my friend. It's the cinematic foolishness which made a lot of RAZZIE movies all over the years whether it's the 1980s or the 1950s ! <br /><br />There are 2 reasons made me write about this movie. The first is that I'll never forget the long tan fascinating legs of (Charlotte Lewis) especially when she was on bed before the bad guys attack her house, wearing just a blue shirt and OH BOY the camera was versifying about her naked legs as it should be. But how odd ! As I've watched her in following movies and she wasn't that beautiful again ?!! Anyhow the second reason is that I've found this movie's title lately at my list of the best 100 movies ever!<br /><br />The bottom line: Great movie, Greeeeeat legs.",positive
293,"It's hard to say anything about a movie like this because there isn't enough words to give this mediocre, stupid and unwatchable film the excoriating it unquestionably deserves. They should make this the unofficial and only truly terrible Hamlet -movie because all the previous films out of the same immortal spectacle are being boosted by Kenneth Branagh's ""Hamlet"".<br /><br />It's an imperfect, incomplete version of the play, putrid, moronic, mind numbing second-class mistake Shakespeare would have been ashamed of. They've jammed over a dozen lowbrow actors in the same film and everyone of them is having one of the weakest performances of their career. Every stiff and silly sequence leaves behind a comprehensive sense of dissatisfaction.<br /><br />The cameras stumble clumsily around the unattractive coulisses. Branagh is lousy in the leading role. His shoddy, impossibly bad performance is thankfully the only one of it's kind and will be permanently part of the embarrassing movie history. Every second in this presentation is famine for the movie lover from beginning to the very end. Branagh's version of ""Hamlet"" is among the ten worst motion pictures ever.",negative
294,"I'm happy for Jean, after having a good original movie to be followed up by perhaps his best movie in is career. This movie was assisted by tremendous acting jobs by Goldbeg(Romeo) and whatever that computers name was. Also, none of the scenes were even a little unnesicary. Truly, great movie.",positive
295,"We know that firefighters and rescue workers are heroes: an idée reçue few would challenge. Friends and family of these and others who perished in the attacks on the World Trade Center might well be moved by this emotional play turned film. A sweet, earnest, though tongue-tied fireman recalls what he can of lost colleagues to a benumbed journalist who converts his fragments into a eulogy. They ponder the results. He mumbles some more, she composes another eulogy, etc., etc.<br /><br />The dreadful events that provoked the need for several thousand eulogies is overwhelmingly sad and the dramatization is a reminder of all we have lost but all we have learned. It's a great movie.",positive
296,"I am not usually a big fan of horror films, and have only seen a handful of them (and none of the ""Halloween""s or ""Friday the Thirteenth""s) - but I can appreciate a frightening horror film not because of gore. And I'm pretty sure this is very scary.<br /><br /> What's so spooky is the little plastic skull that pops up everywhere! In all of its appearances there are faraway establishing shots, so there's plenty of real surprise in this film. (Not that a skull in of itself is that scary anyway, but . . .)<br /><br /> The plot concerns Claus Von Bulow's third cousin (John Hudson), who marries a Donna-reed look-a-like (Peggey Webber, giving one of the best performances ever) who begins seeing skulls and hearing the mysterious screams of a group of peacocks on her husband's mansion. Did I mention that her husband lost her first wife in a mysterious drowning incident? OOOOH!!!! Wonder who did it!!!!<br /><br /> This is the plot about a rich boy trying to kill and/or drive their wife insane. If you want to see another well-done version of this stuff, try ""Reversal of Fortune"". And BTW, Jeremy Irons is one hundred times more talented than John Hudson.<br /><br /> The MSTing was special; paired with the ""Gumby"" short, it makes for good viewing.<br /><br /> Nine stars for ""The Screaming Skull""; eight stars for the MST3K version.<br /><br /> And now, to paraphrase Mr. Von Bulow himself: ""How good is this film?"" ""You have no idea!""",positive
297,"Meryl Streep is such a genius. Well, at least as an actress. I know she's been made fun of for doing a lot of roles with accents, but she nails the accent every time. Her performance as Lindy Chamberlain was uninspiring. Mrs. Chamberlain, as portrayed here, was not particularly likable, nor all that smart. But that just makes Streep's work all the more unremarkable. I think she is worth all 10 or so of her Oscar nominations. About the film, well, there were a couple of interesting things. I don't know much about Australia, but the theme of religious bigotry among the general public played a big part in the story. I had largely missed this when I first saw the film some years ago, but it came through loud and clear yesterday. And it seems the Australian press is just as accomplished at misery-inducing pursuit and overkill as their American colleagues. A pretty bad film. A bit different. Grade: E",negative
298,"This movie in away was super-clever. It's theme rhymes with every single horror movie ever made. Valentine makes ZERO attempt to be original. What is valentine anyway? It's a bunch of people giving each other the same lame messages that were given to the same people a year earlier. There is nothing bad in Valentine. <br /><br />I only saw it once, and in that one viewing here are some of the films it references off. 1.Prom Night 2.Carrie 3.Scream 4.Any other horror movie in which somebody is killing somebody.<br /><br />I know there is more, but my mind was slowly turning into a puddle of silk so it couldn't grab them as fast as they came.<br /><br />Valentine had every chance of being a good movie. How come every horror movie has to have a ""suprise"" killer, people you don't care about because their emotions take a turn every other scene. One minute a nice girl turns into an evil B--ch, then she's an insecure woman, and so on and son on.<br /><br />Normally any horror movie (in my book) can be saved by gore, once again Valentine has this. It was as if they tried to make it PG-13 but failed, so they left the edit. <br /><br />Do see this overly-inspired, masterpiece unless you love yourself, and you want to be happy.<br /><br />*3 (3) -J.Leonard Rollins-",positive
299,"What a terrible movie, eligible for so many labels it never gets: Cheap Science fiction, film-noir, with a script and dialog of low intelligence which assumes an uneducated, uncultured audience.....the kind of English language movie only done in pre-1960 England (and shown only in USA art movie houses when it first arrived), and never, ever done in the USA.<br /><br />Main characters in The Man In The White Suit(1951) starring Sir Alec Guiness and Joan Greenwood routinely use polysyllabic, science reference words like ""polymer"" and discuss and explain concepts of chemistry like ""long chain molecules"" and then communicate the importance of these to the average man and the benefits science provides him.<br /><br />The Man In The White Suit (1951) is the opposite of the video-game explosion movies which now (2009) dominate world cinema, and certainly dominate major USA cinema.......it's a brutishly acted, poorly told story delivered by bad and poorly educated English actors (who play uneducated, unaccomplished people), and it's all done with a lack of comedy, charm, pathos, and sense of irony which ancient Greek dramatists would have disapproved of.<br /><br />Everybody should avoid this movie, and someday, somehow, some unworthy filmmaker and his supporters should make another like it.<br /><br />It's terrible.",negative
300,"Wow...OK. So, after reading the little feud on here, I decided I had to see this movie for myself. This movie is AMAZING!!! I couldn't stop watching it. I strongly recommend this movie, you'll be spooked/entertained.<br /><br />It's low budget with superb acting.<br /><br />Whoever is giving this movie 1s is completely incorrect and should be disregarded.<br /><br />I am in no way connected to any of the other reviewers.<br /><br />Simply put, this movie is so worth watching.<br /><br />Very, very excellent movie!",positive
301,"A lawyer is drawn into a deadly game of cat and mouse when he becomes involved with a femme fatale in this poor adaptation of a Grisham novel. Altman tries to create a suspenseful, Gothic atmosphere but the script is weak. Sporting a Southern drawl, Branagh is unconvincing as the lawyer, and Davidtz is hardly alluring as the object of his desire. Downey isn't even likable as a private detective. Duvall has a small role, which does not allow him to do much with his weird character. Hannah and Berenger round out the cast of wasted talent. After an almost interesting setup, the film bogs down and does not deliver on its initial promise, so this Altman effort isn't worth a look.",negative
302,"For a movie that deservedly gets no respect there sure are a lot of forgettable quotes listed for this flop. Imagine a movie where Joe Piscopo is completely unfunny! Maureen Stapleton is a scene destroyer. The Moroni character is an absolute disaster. Watch for Alan ""The Skipper"" Hale jr. as a police Sgt.",negative
303,"So i consider myself pretty big into the anime scene, with very few shows i simply WILL NOT WATCH.<br /><br />this show, as such, i cannot recommend to anyone.<br /><br />Quite possibly the most unoriginal series to date, it;s got absolutely nothing I want in anime. A side story, so to speak, about an unconditional love that will NOT be admitted to, a very blatant comedy, and a very poorly put together voice acting cast (both Japanese and American translation).<br /><br />If not for the terribly boring to it, it could be a better anime.<br /><br />More or less, as i have noticed, a 'love it or hate it', very few people i have seen introduced to this series will end up with an affinity for it.<br /><br />Trite to the core, with everything you wouldn't ask for in an afternoon, don't bet the house on this series. I'm ready to ASSURE you that you will not enjoy it.",negative
